,name,year_start,college,fame,YEAR,G,POS,TRB%,STL%,BLK%,PTS,AST%,division
8975,Tom McMillen,1976,University of Maryland,0,1984.0,62.0,C,9.0,0.5,0.8,572.0,8.4,1
8976,Tom McMillen,1976,University of Maryland,0,1985.0,69.0,C,7.5,0.2,0.6,616.0,4.6,1
8977,Tom McMillen,1976,University of Maryland,0,1986.0,56.0,C,7.1,0.5,0.6,326.0,5.9,1
8978,Jerel McNeal,2015,Marquette University,0,2015.0,6.0,PG,4.6,4.2,2.1,9.0,7.8,1
8979,Paul McPherson,2001,DePaul University,0,2001.0,55.0,PG,7.3,2.2,0.5,262.0,11.6,1
8980,Paul McPherson,2001,DePaul University,0,2001.0,33.0,PG,8.8,2.0,0.7,112.0,8.8,1
8981,Paul McPherson,2001,DePaul University,0,2001.0,22.0,PG,5.7,2.3,0.2,150.0,14.6,1
8982,Jordan McRae,2016,University of Tennessee,0,2016.0,22.0,PG,5.7,0.7,0.4,99.0,20.9,1
8983,Jordan McRae,2016,University of Tennessee,0,2016.0,7.0,PG,5.3,1.8,0.0,37.0,19.1,1
8984,Jordan McRae,2016,University of Tennessee,0,2016.0,15.0,PG,6.0,0.0,0.7,62.0,22.3,1
8985,Jordan McRae,2016,University of Tennessee,0,2017.0,37.0,SG,5.7,1.0,1.3,161.0,7.4,1
8986,Josh McRoberts,2008,Duke University,0,2009.0,33.0,PF,14.6,2.1,4.3,80.0,8.4,1
8987,Josh McRoberts,2008,Duke University,0,2010.0,42.0,C,13.2,1.6,2.2,179.0,13.5,1
8988,Josh McRoberts,2008,Duke University,0,2011.0,72.0,PF,13.3,1.5,2.6,533.0,15.0,1
8989,Josh McRoberts,2008,Duke University,0,2012.0,50.0,PF,13.3,1.1,1.8,138.0,10.5,1
8990,Josh McRoberts,2008,Duke University,0,2013.0,67.0,PF,12.4,1.1,1.4,401.0,14.8,1
8991,Josh McRoberts,2008,Duke University,0,2013.0,41.0,PF,11.3,0.8,1.4,159.0,14.7,1
8992,Josh McRoberts,2008,Duke University,0,2013.0,26.0,PF,13.4,1.4,1.5,242.0,14.9,1
8993,Josh McRoberts,2008,Duke University,0,2014.0,78.0,PF,8.9,1.3,1.5,661.0,21.9,1
8994,Josh McRoberts,2008,Duke University,0,2015.0,17.0,PF,9.1,2.1,0.9,72.0,17.5,1
8995,Josh McRoberts,2008,Duke University,0,2016.0,42.0,PF,10.0,1.6,0.9,150.0,19.4,1
8996,Josh McRoberts,2008,Duke University,0,2017.0,22.0,PF,10.7,1.3,0.8,107.0,18.9,1
8997,Stanislav Medvedenko,2001,Unknown,0,2001.0,7.0,PF,13.0,1.3,1.8,32.0,10.8,0
8998,Stanislav Medvedenko,2001,Unknown,0,2002.0,71.0,C,12.0,2.1,1.1,331.0,9.9,0
8999,Stanislav Medvedenko,2001,Unknown,0,2003.0,58.0,PF,12.8,0.9,0.9,255.0,4.9,0
9000,Stanislav Medvedenko,2001,Unknown,0,2004.0,68.0,PF,13.5,1.4,0.9,563.0,6.6,0
9001,Stanislav Medvedenko,2001,Unknown,0,2005.0,43.0,PF,10.5,1.1,0.3,165.0,5.4,0
9002,Stanislav Medvedenko,2001,Unknown,0,2007.0,14.0,C,10.4,0.0,1.9,42.0,4.4,0
9003,Darnell Mee,1994,Western Kentucky University,0,1994.0,38.0,SG,6.8,2.6,2.9,73.0,8.0,1
9004,Jodie Meeks,2010,University of Kentucky,0,2010.0,60.0,SG,7.9,1.3,0.5,281.0,8.7,1
9005,Jodie Meeks,2010,University of Kentucky,0,2010.0,41.0,SG,8.4,1.4,0.6,169.0,7.2,1
9006,Jodie Meeks,2010,University of Kentucky,0,2010.0,19.0,SG,6.8,1.1,0.3,112.0,12.0,1
9007,Jodie Meeks,2010,University of Kentucky,0,2011.0,74.0,SG,4.8,1.6,0.1,774.0,5.7,1
9008,Jodie Meeks,2010,University of Kentucky,0,2012.0,66.0,SG,5.4,1.3,0.1,556.0,5.0,1
9009,Jodie Meeks,2010,University of Kentucky,0,2013.0,78.0,SG,5.7,1.8,0.2,618.0,6.4,1
9010,Jodie Meeks,2010,University of Kentucky,0,2014.0,77.0,SG,4.1,2.1,0.1,1209.0,8.5,1
9011,Jodie Meeks,2010,University of Kentucky,0,2015.0,60.0,SG,3.9,2.1,0.3,663.0,8.8,1
9012,Jodie Meeks,2010,University of Kentucky,0,2016.0,3.0,SG,6.3,0.0,0.0,22.0,11.3,1
9013,Jodie Meeks,2010,University of Kentucky,0,2017.0,36.0,SG,5.7,2.3,0.4,327.0,9.3,1
9014,Scott Meents,1990,University of Illinois at Urbana-Champaign,0,1991.0,13.0,PF,11.3,6.6,4.9,17.0,20.2,1
9015,Salah Mejri,2016,Unknown,0,2016.0,34.0,C,17.0,1.0,7.6,125.0,3.9,0
9016,Salah Mejri,2016,Unknown,0,2017.0,73.0,C,19.8,1.8,6.1,213.0,2.4,0
9017,Gal Mekel,2014,Wichita State University,0,2014.0,31.0,PG,5.3,0.7,0.3,73.0,30.1,1
9018,Pops Mensah-Bonsu,2007,George Washington University,0,2009.0,22.0,PF,23.5,1.7,1.4,111.0,3.3,1
9019,Pops Mensah-Bonsu,2007,George Washington University,0,2009.0,19.0,PF,23.0,1.6,1.2,96.0,3.6,1
9020,Ron Mercer,1998,University of Kentucky,0,1998.0,80.0,SG,6.2,2.4,0.5,1221.0,11.6,1
9021,Ron Mercer,1998,University of Kentucky,0,1999.0,41.0,SG,5.6,2.3,0.6,698.0,12.2,1
9022,Ron Mercer,1998,University of Kentucky,0,2000.0,68.0,SG,5.7,1.6,0.7,1148.0,11.3,1
9023,Ron Mercer,1998,University of Kentucky,0,2000.0,37.0,SG,5.9,1.2,0.7,678.0,12.8,1
9024,Ron Mercer,1998,University of Kentucky,0,2000.0,31.0,SG,5.5,2.1,0.6,470.0,9.2,1
9025,Ron Mercer,1998,University of Kentucky,0,2001.0,61.0,SG,5.5,1.7,0.8,1202.0,16.2,1
9026,Ron Mercer,1998,University of Kentucky,0,2002.0,53.0,SG,6.0,1.0,0.6,735.0,14.2,1
9027,Ron Mercer,1998,University of Kentucky,0,2002.0,40.0,SG,6.0,1.1,0.5,673.0,15.1,1
9028,Ron Mercer,1998,University of Kentucky,0,2002.0,13.0,SG,6.1,0.5,1.0,62.0,7.6,1
9029,Ron Mercer,1998,University of Kentucky,0,2003.0,72.0,SG,5.2,1.5,0.6,556.0,11.5,1
9030,Ron Mercer,1998,University of Kentucky,0,2004.0,39.0,SG,5.3,1.5,0.7,195.0,7.8,1
9031,Ron Mercer,1998,University of Kentucky,0,2005.0,18.0,SF,6.2,2.2,0.4,137.0,9.8,1
9032,Joe Meriweather,1976,Southern Illinois University,0,1985.0,76.0,C,14.1,0.7,1.4,339.0,3.1,1
9033,Loren Meyer,1996,Iowa State University,0,1996.0,72.0,C,13.2,0.8,1.8,363.0,6.7,1
9034,Loren Meyer,1996,Iowa State University,0,1997.0,54.0,PF,11.9,0.8,1.6,266.0,4.4,1
9035,Loren Meyer,1996,Iowa State University,0,1997.0,19.0,PF,11.0,1.2,0.9,78.0,4.7,1
9036,Loren Meyer,1996,Iowa State University,0,1997.0,35.0,PF,12.5,0.6,2.0,188.0,4.3,1
9037,Loren Meyer,1996,Iowa State University,0,1999.0,14.0,C,13.2,0.0,3.1,16.0,2.4,1
9038,Larry Micheaux,1984,University of Houston,0,1985.0,57.0,PF,14.1,1.7,2.1,211.0,6.8,1
9039,Larry Micheaux,1984,University of Houston,0,1985.0,39.0,PF,14.0,1.4,2.0,165.0,5.7,1
9040,Jordan Mickey,2016,Louisiana State University,0,2017.0,25.0,PF,13.4,1.1,3.5,38.0,7.1,1
9041,Khris Middleton,2013,Texas A&M University,0,2013.0,27.0,SG,6.1,1.7,0.7,165.0,9.5,1
9042,Khris Middleton,2013,Texas A&M University,0,2014.0,82.0,SF,7.2,1.8,0.7,990.0,11.7,1
9043,Khris Middleton,2013,Texas A&M University,0,2015.0,79.0,SF,8.4,2.6,0.4,1055.0,12.7,1
9044,Khris Middleton,2013,Texas A&M University,0,2016.0,79.0,SG,6.0,2.3,0.6,1434.0,18.9,1
9045,Khris Middleton,2013,Texas A&M University,0,2017.0,29.0,SF,8.1,2.3,0.7,426.0,17.5,1
9046,Chris Mihm,2001,University of Texas at Austin,0,2001.0,59.0,C,13.9,0.9,3.3,446.0,2.4,1
9047,Chris Mihm,2001,University of Texas at Austin,0,2002.0,74.0,C,13.9,0.6,3.9,569.0,2.4,1
9048,Chris Mihm,2001,University of Texas at Austin,0,2003.0,52.0,C,16.0,1.1,3.3,308.0,6.0,1
9049,Chris Mihm,2001,University of Texas at Austin,0,2005.0,75.0,C,15.1,0.4,4.2,735.0,4.6,1
9050,C.J. Miles,2006,Unknown,0,2006.0,23.0,PG,11.3,1.9,0.8,79.0,14.3,0
9051,C.J. Miles,2006,Unknown,0,2007.0,37.0,SG,5.7,1.5,0.9,101.0,10.0,0
9052,C.J. Miles,2006,Unknown,0,2008.0,60.0,SG,6.9,2.4,0.9,297.0,11.5,0
9053,C.J. Miles,2006,Unknown,0,2009.0,72.0,SG,6.1,1.5,0.7,657.0,10.4,0
9054,C.J. Miles,2006,Unknown,0,2010.0,63.0,SF,6.6,2.0,0.9,622.0,10.7,0
9055,C.J. Miles,2006,Unknown,0,2011.0,78.0,SF,7.8,2.0,1.6,1000.0,11.7,0
9056,C.J. Miles,2006,Unknown,0,2012.0,56.0,SG,5.8,2.1,1.3,508.0,9.6,0
9057,C.J. Miles,2006,Unknown,0,2013.0,65.0,SF,7.4,1.9,1.0,729.0,8.1,0
9058,C.J. Miles,2006,Unknown,0,2014.0,51.0,SG,5.9,2.4,1.3,503.0,9.1,0
9059,C.J. Miles,2006,Unknown,0,2015.0,70.0,SG,6.4,1.7,1.1,942.0,7.1,0
9060,C.J. Miles,2006,Unknown,0,2016.0,64.0,SF,6.5,1.8,1.6,753.0,7.0,0
9061,C.J. Miles,2006,Unknown,0,2017.0,76.0,SF,7.2,1.3,1.2,815.0,4.1,0
9062,Darius Miles,2001,Unknown,0,2001.0,81.0,SF,12.8,1.3,4.1,761.0,8.1,0
9063,Darius Miles,2001,Unknown,0,2002.0,82.0,SF,11.5,1.7,3.2,779.0,13.5,0
9064,Darius Miles,2001,Unknown,0,2003.0,67.0,SF,10.1,1.7,2.4,618.0,14.9,0
9065,Darius Miles,2001,Unknown,0,2004.0,79.0,SF,9.9,1.8,2.1,861.0,14.0,0
9066,Darius Miles,2001,Unknown,0,2004.0,37.0,SF,10.4,1.5,2.2,330.0,15.7,0
9067,Darius Miles,2001,Unknown,0,2004.0,42.0,SF,9.6,2.0,2.1,531.0,12.8,0
9068,Darius Miles,2001,Unknown,0,2005.0,63.0,SF,10.2,2.4,3.3,809.0,14.2,0
9069,Darius Miles,2001,Unknown,0,2006.0,40.0,SF,8.5,1.8,2.3,559.0,10.8,0
9070,Darius Miles,2001,Unknown,0,2009.0,34.0,SF,11.7,2.0,5.5,120.0,10.1,0
9071,Marko Milic,1998,Unknown,0,1998.0,33.0,SF,9.0,3.2,0.0,92.0,13.5,0
9072,Darko Milicic,2004,Unknown,0,2004.0,34.0,C,15.6,2.4,7.2,48.0,7.5,0
9073,Darko Milicic,2004,Unknown,0,2006.0,55.0,C,12.1,1.0,7.8,266.0,9.2,0
9074,Darko Milicic,2004,Unknown,0,2006.0,25.0,C,11.9,1.2,7.8,37.0,10.2,0
9075,Darko Milicic,2004,Unknown,0,2007.0,80.0,PF,14.1,1.2,5.9,639.0,7.9,0
9076,Darko Milicic,2004,Unknown,0,2008.0,70.0,C,14.3,1.0,5.0,505.0,5.4,0
9077,Darko Milicic,2004,Unknown,0,2010.0,32.0,C,12.3,1.6,3.7,215.0,10.7,0
9078,Darko Milicic,2004,Unknown,0,2010.0,24.0,C,12.1,1.5,4.0,199.0,11.0,0
9079,Andre Miller,2000,University of Utah,0,2000.0,82.0,PG,7.5,2.0,0.6,914.0,38.7,1
9080,Andre Miller,2000,University of Utah,0,2001.0,82.0,PG,7.3,2.2,0.7,1296.0,40.5,1
9081,Andre Miller,2000,University of Utah,0,2002.0,81.0,PG,7.4,2.2,0.8,1335.0,49.8,1
9082,Andre Miller,2000,University of Utah,0,2003.0,80.0,PG,6.1,1.8,0.3,1088.0,31.3,1
9083,Andre Miller,2000,University of Utah,0,2004.0,82.0,PG,7.3,2.6,0.6,1214.0,29.1,1
9084,Andre Miller,2000,University of Utah,0,2005.0,82.0,PG,6.8,2.2,0.2,1113.0,32.2,1
9085,Andre Miller,2000,University of Utah,0,2006.0,82.0,PG,7.0,1.8,0.5,1126.0,36.2,1
9086,Andre Miller,2000,University of Utah,0,2007.0,80.0,PG,7.0,1.9,0.3,1075.0,34.3,1
9087,Andre Miller,2000,University of Utah,0,2007.0,23.0,PG,7.1,2.2,0.3,300.0,38.7,1
9088,Andre Miller,2000,University of Utah,0,2007.0,57.0,PG,6.9,1.8,0.2,775.0,32.7,1
9089,Andre Miller,2000,University of Utah,0,2008.0,82.0,PG,6.4,1.8,0.2,1398.0,32.0,1
9090,Andre Miller,2000,University of Utah,0,2009.0,82.0,PG,7.4,2.0,0.4,1337.0,30.2,1
9091,Andre Miller,2000,University of Utah,0,2010.0,82.0,PG,6.6,2.0,0.3,1146.0,30.3,1
9092,Andre Miller,2000,University of Utah,0,2011.0,81.0,PG,7.0,2.3,0.4,1029.0,35.7,1
9093,Andre Miller,2000,University of Utah,0,2012.0,66.0,SG,7.1,1.8,0.4,639.0,36.5,1
9094,Andre Miller,2000,University of Utah,0,2013.0,82.0,PG,6.2,1.7,0.4,786.0,32.2,1
9095,Andre Miller,2000,University of Utah,0,2014.0,58.0,SG,7.4,1.7,0.7,283.0,29.2,1
9096,Andre Miller,2000,University of Utah,0,2014.0,30.0,SG,6.9,1.3,0.9,176.0,25.8,1
9097,Andre Miller,2000,University of Utah,0,2014.0,28.0,SG,8.0,2.4,0.4,107.0,33.9,1
9098,Andre Miller,2000,University of Utah,0,2015.0,81.0,PG,6.9,1.3,0.4,355.0,34.5,1
9099,Andre Miller,2000,University of Utah,0,2015.0,51.0,PG,6.9,1.1,0.3,183.0,34.1,1
9100,Andre Miller,2000,University of Utah,0,2015.0,30.0,PG,6.9,1.5,0.5,172.0,34.9,1
9101,Andre Miller,2000,University of Utah,0,2016.0,39.0,PG,6.4,1.8,0.0,144.0,28.3,1
9102,Andre Miller,2000,University of Utah,0,2016.0,26.0,PG,5.0,1.6,0.0,88.0,31.9,1
9103,Andre Miller,2000,University of Utah,0,2016.0,13.0,PG,8.5,2.0,0.0,56.0,22.6,1
9104,Anthony Miller,1995,Michigan State University,0,1995.0,46.0,PF,15.9,1.9,0.9,189.0,9.6,1
9105,Anthony Miller,1995,Michigan State University,0,1996.0,27.0,PF,11.8,1.7,0.6,36.0,4.7,1
9106,Anthony Miller,1995,Michigan State University,0,1999.0,29.0,PF,15.7,1.5,1.4,70.0,4.6,1
9107,Brad Miller,1999,Purdue University,0,1999.0,38.0,C,14.7,1.0,2.8,238.0,9.0,1
9108,Brad Miller,1999,Purdue University,0,2000.0,55.0,C,17.1,1.2,2.5,423.0,7.8,1
9109,Brad Miller,1999,Purdue University,0,2001.0,57.0,C,17.3,1.2,2.0,505.0,13.1,1
9110,Brad Miller,1999,Purdue University,0,2002.0,76.0,C,15.8,1.8,1.3,1032.0,12.0,1
9111,Brad Miller,1999,Purdue University,0,2002.0,48.0,C,16.8,2.0,1.5,608.0,13.0,1
9112,Brad Miller,1999,Purdue University,0,2002.0,28.0,C,14.2,1.4,1.0,424.0,10.5,1
9113,Brad Miller,1999,Purdue University,0,2003.0,73.0,C,14.9,1.5,1.4,955.0,14.5,1
9114,Brad Miller,1999,Purdue University,0,2004.0,72.0,PF,16.1,1.3,2.3,1014.0,18.5,1
9115,Brad Miller,1999,Purdue University,0,2005.0,56.0,C,13.9,1.7,2.3,876.0,16.1,1
9116,Brad Miller,1999,Purdue University,0,2006.0,79.0,C,12.3,1.1,1.6,1182.0,21.5,1
9117,Brad Miller,1999,Purdue University,0,2007.0,63.0,C,13.2,1.1,1.7,568.0,20.4,1
9118,Brad Miller,1999,Purdue University,0,2008.0,72.0,C,16.0,1.4,2.3,964.0,16.6,1
9119,Brad Miller,1999,Purdue University,0,2009.0,70.0,C,15.0,1.3,1.3,831.0,17.9,1
9120,Brad Miller,1999,Purdue University,0,2009.0,43.0,C,14.8,1.1,1.3,513.0,17.8,1
9121,Brad Miller,1999,Purdue University,0,2009.0,27.0,C,15.4,1.5,1.2,318.0,18.0,1
9122,Brad Miller,1999,Purdue University,0,2010.0,82.0,C,11.4,1.2,1.1,719.0,12.2,1
9123,Brad Miller,1999,Purdue University,0,2011.0,60.0,C,12.4,1.4,1.4,382.0,21.4,1
9124,Brad Miller,1999,Purdue University,0,2012.0,15.0,C,7.2,1.4,1.0,35.0,24.3,1
9125,Darius Miller,2013,University of Kentucky,0,2013.0,52.0,SF,6.7,1.3,1.4,118.0,9.3,1
9126,Darius Miller,2013,University of Kentucky,0,2014.0,45.0,SF,4.2,1.7,1.0,200.0,8.7,1
9127,Mike Miller,2001,University of Florida,0,2001.0,82.0,SF,7.6,1.1,0.6,975.0,9.7,1
9128,Mike Miller,2001,University of Florida,0,2002.0,63.0,SF,7.2,1.1,0.8,956.0,15.2,1
9129,Mike Miller,2001,University of Florida,0,2003.0,65.0,SF,8.9,1.0,0.7,1011.0,13.5,1
9130,Mike Miller,2001,University of Florida,0,2003.0,49.0,SF,9.0,1.0,0.6,806.0,13.1,1
9131,Mike Miller,2001,University of Florida,0,2003.0,16.0,SF,8.6,0.9,1.0,205.0,15.6,1
9132,Mike Miller,2001,University of Florida,0,2004.0,65.0,SF,6.9,1.8,0.6,722.0,22.1,1
9133,Mike Miller,2001,University of Florida,0,2005.0,76.0,SF,7.9,1.3,0.8,1022.0,17.8,1
9134,Mike Miller,2001,University of Florida,0,2006.0,74.0,SG,10.6,1.3,1.0,1014.0,16.5,1
9135,Mike Miller,2001,University of Florida,0,2007.0,70.0,SG,8.2,1.0,0.5,1293.0,18.7,1
9136,Mike Miller,2001,University of Florida,0,2008.0,70.0,SG,10.6,0.7,0.5,1147.0,16.0,1
9137,Mike Miller,2001,University of Florida,0,2009.0,73.0,SF,12.0,0.7,1.0,722.0,21.6,1
9138,Mike Miller,2001,University of Florida,0,2010.0,54.0,SG,10.7,1.1,0.5,586.0,18.4,1
9139,Mike Miller,2001,University of Florida,0,2011.0,41.0,SG,13.0,1.3,0.2,228.0,9.1,1
9140,Mike Miller,2001,University of Florida,0,2012.0,39.0,SG,10.2,1.0,0.6,237.0,8.7,1
9141,Mike Miller,2001,University of Florida,0,2013.0,59.0,SF,10.7,1.2,0.4,281.0,16.2,1
9142,Mike Miller,2001,University of Florida,0,2014.0,82.0,SF,7.2,0.8,0.2,579.0,11.5,1
9143,Mike Miller,2001,University of Florida,0,2015.0,52.0,SF,7.4,1.0,0.5,109.0,9.0,1
9144,Mike Miller,2001,University of Florida,0,2017.0,20.0,SF,14.3,0.6,0.0,28.0,18.3,1
9145,Oliver Miller,1993,University of Arkansas,0,1993.0,56.0,C,14.3,1.7,5.6,313.0,14.3,1
9146,Oliver Miller,1993,University of Arkansas,0,1994.0,69.0,C,15.0,2.3,5.5,636.0,19.1,1
9147,Oliver Miller,1993,University of Arkansas,0,1995.0,64.0,PF,17.8,2.0,5.5,545.0,9.5,1
9148,Oliver Miller,1993,University of Arkansas,0,1996.0,76.0,PF,13.3,2.2,4.3,982.0,14.2,1
9149,Oliver Miller,1993,University of Arkansas,0,1997.0,61.0,C,15.4,2.2,4.3,294.0,12.5,1
9150,Oliver Miller,1993,University of Arkansas,0,1997.0,42.0,C,16.2,2.2,4.7,180.0,11.2,1
9151,Oliver Miller,1993,University of Arkansas,0,1997.0,19.0,C,13.5,2.2,3.3,114.0,15.8,1
9152,Oliver Miller,1993,University of Arkansas,0,1998.0,64.0,C,13.8,1.8,3.0,401.0,18.8,1
9153,Oliver Miller,1993,University of Arkansas,0,2004.0,48.0,C,14.7,2.0,3.7,121.0,10.7,1
9154,Quincy Miller,2013,Baylor University,0,2013.0,7.0,PF,4.3,1.9,0.0,9.0,16.8,1
9155,Quincy Miller,2013,Baylor University,0,2014.0,52.0,PF,10.1,1.4,3.0,257.0,4.9,1
9156,Quincy Miller,2013,Baylor University,0,2015.0,10.0,PF,9.4,3.0,3.3,29.0,9.8,1
9157,Quincy Miller,2013,Baylor University,0,2015.0,6.0,PF,11.2,5.0,3.9,17.0,7.1,1
9158,Reggie Miller,1988,"University of California, Los Angeles",1,1988.0,82.0,SG,5.7,1.4,0.6,822.0,10.2,1
9159,Reggie Miller,1988,"University of California, Los Angeles",1,1989.0,74.0,SG,6.4,1.8,0.7,1181.0,12.9,1
9160,Reggie Miller,1988,"University of California, Los Angeles",1,1990.0,82.0,SG,5.4,1.7,0.3,2016.0,15.1,1
9161,Reggie Miller,1988,"University of California, Los Angeles",1,1991.0,82.0,SG,5.4,1.8,0.3,1855.0,16.6,1
9162,Reggie Miller,1988,"University of California, Los Angeles",1,1992.0,82.0,SG,5.6,1.6,0.5,1695.0,14.5,1
9163,Reggie Miller,1988,"University of California, Los Angeles",1,1993.0,82.0,SG,4.8,2.0,0.6,1736.0,13.4,1
9164,Reggie Miller,1988,"University of California, Los Angeles",1,1994.0,79.0,SG,4.7,2.3,0.6,1574.0,15.6,1
9165,Reggie Miller,1988,"University of California, Los Angeles",1,1995.0,81.0,SG,4.8,2.0,0.5,1588.0,16.1,1
9166,Reggie Miller,1988,"University of California, Los Angeles",1,1996.0,76.0,SG,5.1,1.6,0.4,1606.0,17.2,1
9167,Reggie Miller,1988,"University of California, Los Angeles",1,1997.0,81.0,SG,5.8,1.4,0.7,1751.0,17.4,1
9168,Reggie Miller,1988,"University of California, Los Angeles",1,1998.0,81.0,SG,5.0,1.5,0.3,1578.0,11.1,1
9169,Reggie Miller,1988,"University of California, Los Angeles",1,1999.0,50.0,SG,4.5,1.2,0.4,920.0,11.4,1
9170,Reggie Miller,1988,"University of California, Los Angeles",1,2000.0,81.0,SG,4.5,1.5,0.6,1470.0,10.2,1
9171,Reggie Miller,1988,"University of California, Los Angeles",1,2001.0,81.0,SG,5.1,1.4,0.3,1527.0,15.0,1
9172,Reggie Miller,1988,"University of California, Los Angeles",1,2002.0,79.0,SG,4.3,1.6,0.2,1304.0,14.7,1
9173,Reggie Miller,1988,"University of California, Los Angeles",1,2003.0,70.0,SG,4.6,1.5,0.1,882.0,13.4,1
9174,Reggie Miller,1988,"University of California, Los Angeles",1,2004.0,80.0,SG,4.9,1.6,0.4,800.0,19.1,1
9175,Reggie Miller,1988,"University of California, Los Angeles",1,2005.0,66.0,SG,4.4,1.3,0.2,974.0,13.3,1
9176,Chris Mills,1994,University of Arizona,0,1994.0,79.0,SF,11.5,1.4,1.6,743.0,9.8,1
9177,Chris Mills,1994,University of Arizona,0,1995.0,80.0,SF,8.1,1.2,1.0,986.0,9.7,1
9178,Chris Mills,1994,University of Arizona,0,1996.0,80.0,SF,9.6,1.4,1.5,1205.0,11.2,1
9179,Chris Mills,1994,University of Arizona,0,1997.0,80.0,SF,10.2,1.6,1.2,1072.0,11.3,1
9180,Chris Mills,1994,University of Arizona,0,1998.0,80.0,SF,11.2,1.1,1.1,776.0,10.4,1
9181,Chris Mills,1994,University of Arizona,0,1999.0,47.0,SF,9.1,1.5,0.7,483.0,12.7,1
9182,Chris Mills,1994,University of Arizona,0,2000.0,20.0,SF,10.0,1.4,0.4,322.0,12.7,1
9183,Chris Mills,1994,University of Arizona,0,2001.0,15.0,SF,10.0,0.9,0.7,180.0,6.1,1
9184,Chris Mills,1994,University of Arizona,0,2002.0,66.0,SF,8.2,1.3,0.7,489.0,9.5,1
9185,Chris Mills,1994,University of Arizona,0,2003.0,21.0,PF,10.2,1.4,0.8,101.0,13.4,1
9186,Patty Mills,2010,Saint Mary's College of California,0,2010.0,10.0,PG,3.3,0.0,0.0,26.0,27.1,1
9187,Patty Mills,2010,Saint Mary's College of California,0,2011.0,64.0,PG,4.0,1.9,0.1,353.0,24.3,1
9188,Patty Mills,2010,Saint Mary's College of California,0,2012.0,16.0,PG,6.2,2.0,0.3,165.0,25.9,1
9189,Patty Mills,2010,Saint Mary's College of California,0,2013.0,58.0,PG,4.4,2.0,0.4,294.0,14.9,1
9190,Patty Mills,2010,Saint Mary's College of California,0,2014.0,81.0,PG,6.2,2.3,0.4,826.0,15.3,1
9191,Patty Mills,2010,Saint Mary's College of California,0,2015.0,51.0,PG,5.3,1.8,0.2,351.0,16.9,1
9192,Patty Mills,2010,Saint Mary's College of California,0,2016.0,81.0,PG,5.4,1.8,0.3,690.0,20.1,1
9193,Patty Mills,2010,Saint Mary's College of California,0,2017.0,80.0,PG,4.6,1.9,0.1,759.0,24.3,1
9194,Terry Mills,1991,University of Michigan,0,1991.0,55.0,PF,14.1,1.9,2.0,315.0,5.5,1
9195,Terry Mills,1991,University of Michigan,0,1991.0,17.0,PF,14.9,2.4,1.7,128.0,7.3,1
9196,Terry Mills,1991,University of Michigan,0,1991.0,38.0,PF,13.7,1.7,2.2,187.0,4.6,1
9197,Terry Mills,1991,University of Michigan,0,1992.0,82.0,PF,14.0,1.4,1.4,742.0,7.0,1
9198,Terry Mills,1991,University of Michigan,0,1993.0,81.0,PF,12.0,1.0,1.5,1199.0,8.5,1
9199,Terry Mills,1991,University of Michigan,0,1994.0,80.0,PF,13.4,1.2,1.5,1381.0,10.8,1
9200,Terry Mills,1991,University of Michigan,0,1995.0,72.0,PF,13.0,1.4,1.0,1118.0,10.4,1
9201,Terry Mills,1991,University of Michigan,0,1996.0,82.0,PF,12.9,1.4,1.0,769.0,11.0,1
9202,Terry Mills,1991,University of Michigan,0,1997.0,79.0,PF,11.7,1.0,1.1,857.0,8.9,1
9203,Terry Mills,1991,University of Michigan,0,1998.0,50.0,PF,11.4,1.3,0.8,212.0,8.1,1
9204,Terry Mills,1991,University of Michigan,0,1999.0,1.0,PF,8.3,2.0,0.0,9.0,0.0,1
9205,Terry Mills,1991,University of Michigan,0,2000.0,82.0,PF,12.3,1.0,0.9,548.0,7.1,1
9206,Elijah Millsap,2015,University of Alabama at Birmingham,0,2015.0,47.0,SG,9.4,3.2,1.4,248.0,9.7,1
9207,Elijah Millsap,2015,University of Alabama at Birmingham,0,2016.0,20.0,SG,11.8,2.1,1.5,36.0,16.2,1
9208,Elijah Millsap,2015,University of Alabama at Birmingham,0,2017.0,2.0,SG,14.2,0.0,0.0,3.0,5.6,1
9209,Paul Millsap,2007,Louisiana Tech University,0,2007.0,82.0,PF,17.5,2.4,4.2,559.0,6.7,1
9210,Paul Millsap,2007,Louisiana Tech University,0,2008.0,82.0,PF,16.5,2.2,3.5,661.0,7.0,1
9211,Paul Millsap,2007,Louisiana Tech University,0,2009.0,76.0,PF,17.0,1.8,2.5,1028.0,9.8,1
9212,Paul Millsap,2007,Louisiana Tech University,0,2010.0,82.0,PF,14.5,1.4,3.5,954.0,8.9,1
9213,Paul Millsap,2007,Louisiana Tech University,0,2011.0,76.0,PF,13.4,2.1,2.2,1315.0,12.6,1
9214,Paul Millsap,2007,Louisiana Tech University,0,2012.0,64.0,PF,15.4,2.9,2.0,1061.0,12.4,1
9215,Paul Millsap,2007,Louisiana Tech University,0,2013.0,78.0,PF,13.7,2.3,2.7,1135.0,14.5,1
9216,Paul Millsap,2007,Louisiana Tech University,0,2014.0,74.0,PF,14.6,2.6,2.5,1328.0,16.2,1
9217,Paul Millsap,2007,Louisiana Tech University,0,2015.0,73.0,PF,13.6,2.8,2.4,1218.0,15.4,1
9218,Paul Millsap,2007,Louisiana Tech University,0,2016.0,81.0,PF,15.1,2.7,4.1,1385.0,16.4,1
