name,year_start,college,division,fame,YEAR,G,POS,TRB%,STL%,BLK%,PTS,AST%
Paul Pierce,1999,University of Kansas,1,0,2005.0,82.0,SF,10.6,2.3,1.0,1769.0,20.3
Paul Pierce,1999,University of Kansas,1,0,2006.0,79.0,SF,10.5,1.8,0.8,2116.0,23.4
Paul Pierce,1999,University of Kansas,1,0,2007.0,47.0,SG,9.5,1.4,0.6,1173.0,22.1
Paul Pierce,1999,University of Kansas,1,0,2008.0,80.0,SF,8.5,1.9,1.0,1570.0,21.8
Paul Pierce,1999,University of Kansas,1,0,2009.0,81.0,SF,9.2,1.4,0.7,1658.0,16.3
Paul Pierce,1999,University of Kansas,1,0,2010.0,71.0,SF,7.9,1.8,1.0,1296.0,15.1
Paul Pierce,1999,University of Kansas,1,0,2011.0,80.0,SF,9.5,1.5,1.4,1511.0,16.1
Paul Pierce,1999,University of Kansas,1,0,2012.0,61.0,SF,9.0,1.8,1.0,1181.0,24.3
Paul Pierce,1999,University of Kansas,1,0,2013.0,77.0,SF,11.2,1.7,0.9,1430.0,25.1
Paul Pierce,1999,University of Kansas,1,0,2014.0,75.0,SF,9.9,2.2,1.2,1010.0,14.5
Paul Pierce,1999,University of Kansas,1,0,2015.0,73.0,SF,8.7,1.2,1.0,868.0,11.9
Paul Pierce,1999,University of Kansas,1,0,2016.0,68.0,SF,8.2,1.3,1.1,417.0,8.5
Paul Pierce,1999,University of Kansas,1,0,2017.0,25.0,SF,9.7,0.7,1.5,81.0,5.0
Ricky Pierce,1983,Rice University,1,0,1983.0,39.0,SG,6.9,1.4,0.8,85.0,6.7
Ricky Pierce,1983,Rice University,1,0,1984.0,69.0,SG,6.0,1.0,0.6,685.0,6.6
Ricky Pierce,1983,Rice University,1,0,1985.0,44.0,SG,7.4,1.9,0.3,433.0,15.0
Ricky Pierce,1983,Rice University,1,0,1986.0,81.0,SG,6.0,1.8,0.2,1127.0,11.6
Ricky Pierce,1983,Rice University,1,0,1987.0,79.0,SG,5.9,1.2,0.6,1540.0,8.9
Ricky Pierce,1983,Rice University,1,0,1988.0,37.0,SG,4.8,1.1,0.4,606.0,12.7
Ricky Pierce,1983,Rice University,1,0,1989.0,75.0,SG,5.5,1.8,0.6,1317.0,12.4
Ricky Pierce,1983,Rice University,1,0,1990.0,59.0,SG,5.6,1.4,0.3,1359.0,13.9
Ricky Pierce,1983,Rice University,1,0,1991.0,78.0,SG,5.3,1.4,0.4,1598.0,13.0
Ricky Pierce,1983,Rice University,1,0,1991.0,46.0,SG,5.3,1.4,0.5,1037.0,12.7
Ricky Pierce,1983,Rice University,1,0,1991.0,32.0,SG,5.3,1.3,0.2,561.0,13.4
Ricky Pierce,1983,Rice University,1,0,1992.0,78.0,SG,5.1,1.6,0.5,1690.0,14.7
Ricky Pierce,1983,Rice University,1,0,1993.0,77.0,SG,5.1,2.3,0.2,1403.0,15.5
Ricky Pierce,1983,Rice University,1,0,1994.0,51.0,SG,4.8,2.1,0.4,739.0,15.4
Ricky Pierce,1983,Rice University,1,0,1995.0,27.0,PG,5.3,1.6,0.2,338.0,9.2
Ricky Pierce,1983,Rice University,1,0,1996.0,76.0,SG,6.0,2.2,0.3,737.0,12.7
Ricky Pierce,1983,Rice University,1,0,1997.0,60.0,SG,5.7,1.2,0.5,659.0,11.5
Ricky Pierce,1983,Rice University,1,0,1997.0,33.0,SG,5.0,1.2,0.6,335.0,9.6
Ricky Pierce,1983,Rice University,1,0,1997.0,27.0,SG,6.3,1.2,0.5,324.0,13.2
Ricky Pierce,1983,Rice University,1,0,1998.0,39.0,SG,6.2,1.1,0.0,151.0,12.5
Mickael Pietrus,2004,Unknown,0,0,2004.0,53.0,PG,9.0,2.3,1.2,279.0,6.1
Mickael Pietrus,2004,Unknown,0,0,2005.0,67.0,SF,7.7,1.8,1.0,636.0,10.2
Mickael Pietrus,2004,Unknown,0,0,2006.0,52.0,SF,7.7,1.4,0.6,481.0,6.2
Mickael Pietrus,2004,Unknown,0,0,2007.0,72.0,SF,9.3,1.2,2.2,801.0,4.7
Mickael Pietrus,2004,Unknown,0,0,2008.0,66.0,SF,9.8,2.4,2.4,472.0,5.1
Mickael Pietrus,2004,Unknown,0,0,2009.0,54.0,SG,7.5,1.2,1.3,510.0,8.0
Mickael Pietrus,2004,Unknown,0,0,2010.0,75.0,SF,7.4,1.6,1.4,651.0,4.7
Mickael Pietrus,2004,Unknown,0,0,2011.0,57.0,SG-SF,6.6,1.3,1.4,410.0,4.6
Mickael Pietrus,2004,Unknown,0,0,2011.0,19.0,SF,7.0,1.3,0.6,127.0,3.8
Mickael Pietrus,2004,Unknown,0,0,2011.0,38.0,SG,6.4,1.4,1.9,283.0,5.0
Mickael Pietrus,2004,Unknown,0,0,2012.0,42.0,SG,8.3,1.2,0.8,289.0,4.4
Mickael Pietrus,2004,Unknown,0,0,2013.0,19.0,SF,5.5,1.7,1.2,100.0,3.5
Ed Pinckney,1986,Villanova University,1,0,1986.0,80.0,SF,11.1,2.0,1.3,681.0,7.7
Ed Pinckney,1986,Villanova University,1,0,1987.0,80.0,SF,14.5,1.8,1.4,837.0,6.7
Ed Pinckney,1986,Villanova University,1,0,1988.0,79.0,PF,10.6,1.6,1.5,491.0,7.8
Ed Pinckney,1986,Villanova University,1,0,1989.0,80.0,PF,12.3,2.0,1.9,918.0,8.3
Ed Pinckney,1986,Villanova University,1,0,1989.0,51.0,PF,12.1,1.9,1.9,625.0,8.1
Ed Pinckney,1986,Villanova University,1,0,1990.0,77.0,PF,11.5,1.5,2.2,362.0,8.1
Ed Pinckney,1986,Villanova University,1,0,1991.0,70.0,PF,16.1,2.6,2.1,366.0,4.7
Ed Pinckney,1986,Villanova University,1,0,1992.0,81.0,PF,16.2,1.8,1.7,613.0,4.1
Ed Pinckney,1986,Villanova University,1,0,1996.0,74.0,PF,15.8,1.9,1.2,478.0,6.4
Ed Pinckney,1986,Villanova University,1,0,1996.0,47.0,PF,16.3,1.5,1.3,328.0,7.3
Kevinn Pinkney,2007,"University of Nevada, Reno",0,0,2007.0,6.0,PF,9.0,1.6,2.3,31.0,8.3
Scottie Pippen,1988,University of Central Arkansas,1,1,1988.0,79.0,SF,10.4,2.8,1.9,625.0,14.5
Scottie Pippen,1988,University of Central Arkansas,1,1,1989.0,73.0,SF,10.7,2.9,1.5,1048.0,15.1
Scottie Pippen,1988,University of Central Arkansas,1,1,1990.0,82.0,SF,10.3,3.3,2.0,1351.0,19.8
Scottie Pippen,1988,University of Central Arkansas,1,1,1991.0,82.0,SF,11.6,3.2,1.9,1461.0,23.5
Scottie Pippen,1988,University of Central Arkansas,1,1,1992.0,82.0,SF,11.5,2.5,1.8,1720.0,25.8
Scottie Pippen,1988,University of Central Arkansas,1,1,1993.0,81.0,SF,11.5,2.9,1.6,1510.0,24.0
Scottie Pippen,1988,University of Central Arkansas,1,1,1994.0,72.0,SF,13.3,4.0,1.4,1587.0,24.6
Scottie Pippen,1988,University of Central Arkansas,1,1,1995.0,79.0,SF,12.5,4.0,2.2,1692.0,22.8
Scottie Pippen,1988,University of Central Arkansas,1,1,1996.0,77.0,SF,10.2,2.5,1.5,1496.0,25.2
Scottie Pippen,1988,University of Central Arkansas,1,1,1997.0,82.0,SF,9.7,2.7,1.1,1656.0,24.3
Scottie Pippen,1988,University of Central Arkansas,1,1,1998.0,44.0,SF,7.9,2.6,1.9,841.0,26.5
Scottie Pippen,1988,University of Central Arkansas,1,1,1999.0,50.0,SF,9.4,2.6,1.3,726.0,24.4
Scottie Pippen,1988,University of Central Arkansas,1,1,2000.0,82.0,SF,11.0,2.3,1.1,1022.0,23.7
Scottie Pippen,1988,University of Central Arkansas,1,1,2001.0,64.0,SF,9.3,2.4,1.2,721.0,21.8
Scottie Pippen,1988,University of Central Arkansas,1,1,2002.0,62.0,SF,9.5,2.7,1.3,659.0,28.7
Scottie Pippen,1988,University of Central Arkansas,1,1,2003.0,64.0,SF,8.8,3.0,1.0,689.0,24.3
Scottie Pippen,1988,University of Central Arkansas,1,1,2004.0,23.0,SF,9.0,2.7,1.6,136.0,21.0
Charles Pittman,1983,University of Maryland,1,0,1983.0,28.0,PF,10.1,0.6,2.3,63.0,5.2
Charles Pittman,1983,University of Maryland,1,0,1984.0,69.0,PF,12.7,0.8,1.3,321.0,8.8
Charles Pittman,1983,University of Maryland,1,0,1985.0,68.0,SF,12.8,0.9,1.2,323.0,8.9
Zoran Planinic,2004,Unknown,0,0,2004.0,49.0,SG,6.9,1.5,0.5,153.0,23.9
Zoran Planinic,2004,Unknown,0,0,2005.0,43.0,PG,8.1,2.6,0.0,217.0,15.8
Zoran Planinic,2004,Unknown,0,0,2006.0,56.0,PG,7.3,1.8,0.5,191.0,15.0
Tibor Pleiss,2016,Unknown,0,0,2016.0,12.0,C,10.7,0.6,2.1,24.0,4.0
Mason Plumlee,2014,Duke University,1,0,2014.0,70.0,C,14.5,2.0,3.6,520.0,8.1
Mason Plumlee,2014,Duke University,1,0,2015.0,82.0,C,16.5,1.9,2.9,717.0,7.0
Mason Plumlee,2014,Duke University,1,0,2016.0,82.0,C,16.3,1.6,3.2,749.0,16.2
Mason Plumlee,2014,Duke University,1,0,2017.0,81.0,C,15.6,1.6,3.4,842.0,19.8
Mason Plumlee,2014,Duke University,1,0,2017.0,54.0,C,15.8,1.6,3.3,597.0,21.4
Mason Plumlee,2014,Duke University,1,0,2017.0,27.0,C,15.1,1.5,3.6,245.0,15.9
Gary Plummer,1985,Boston University,1,0,1985.0,66.0,PF,10.7,1.0,1.1,250.0,4.9
Gary Plummer,1985,Boston University,1,0,1993.0,60.0,PF,12.4,0.9,0.9,281.0,7.7
Scot Pollard,1998,University of Kansas,1,0,2001.0,77.0,C,15.1,1.5,3.9,498.0,4.2
Olden Polynice,1988,University of Virginia,1,0,1988.0,82.0,C,17.2,1.4,1.5,337.0,3.9
Olden Polynice,1988,University of Virginia,1,0,1989.0,80.0,C,13.8,2.1,2.2,233.0,3.2
Olden Polynice,1988,University of Virginia,1,0,1990.0,79.0,C,16.2,1.2,1.2,360.0,1.9
Olden Polynice,1988,University of Virginia,1,0,1991.0,79.0,C,15.0,1.0,1.0,778.0,2.8
Olden Polynice,1988,University of Virginia,1,0,1991.0,31.0,C,13.5,0.7,0.7,381.0,3.2
Olden Polynice,1988,University of Virginia,1,0,1992.0,76.0,C,16.3,1.2,0.7,613.0,3.5
Olden Polynice,1988,University of Virginia,1,0,1993.0,67.0,C,17.8,1.2,1.0,486.0,3.4
Olden Polynice,1988,University of Virginia,1,0,1994.0,68.0,C,18.5,0.9,1.8,789.0,2.6
Olden Polynice,1988,University of Virginia,1,0,1994.0,37.0,C,18.7,0.9,1.7,486.0,2.6
Olden Polynice,1988,University of Virginia,1,0,1994.0,31.0,C,18.3,0.8,1.9,303.0,2.6
Olden Polynice,1988,University of Virginia,1,0,1995.0,81.0,C,16.7,1.0,1.5,877.0,4.0
Olden Polynice,1988,University of Virginia,1,0,1996.0,81.0,C,18.1,1.1,2.0,985.0,4.1
Olden Polynice,1988,University of Virginia,1,0,1997.0,82.0,C,15.6,0.8,2.1,1025.0,10.2
Olden Polynice,1988,University of Virginia,1,0,1998.0,70.0,C,16.8,1.3,2.1,550.0,12.7
Olden Polynice,1988,University of Virginia,1,0,1999.0,48.0,C,16.6,0.7,1.5,368.0,4.7
Olden Polynice,1988,University of Virginia,1,0,2000.0,82.0,C,15.2,0.9,3.5,435.0,3.2
Olden Polynice,1988,University of Virginia,1,0,2001.0,81.0,C,14.5,0.9,3.9,429.0,3.1
Quincy Pondexter,2011,University of Washington,1,0,2011.0,66.0,SF,7.3,1.3,1.1,188.0,5.9
Quincy Pondexter,2011,University of Washington,1,0,2012.0,64.0,SF,7.3,1.4,0.4,271.0,4.1
Quincy Pondexter,2011,University of Washington,1,0,2013.0,59.0,SF,6.3,1.5,0.4,375.0,7.6
Quincy Pondexter,2011,University of Washington,1,0,2014.0,15.0,SG,5.7,1.0,0.3,94.0,11.0
Quincy Pondexter,2011,University of Washington,1,0,2015.0,75.0,SF-SG,6.2,0.6,1.0,538.0,7.7
Quincy Pondexter,2011,University of Washington,1,0,2015.0,30.0,SG,6.0,0.5,0.8,134.0,7.5
Quincy Pondexter,2011,University of Washington,1,0,2015.0,45.0,SF,6.3,0.6,1.2,404.0,7.8
David Pope,1985,Norfolk State University,1,0,1985.0,22.0,SF,8.0,1.1,1.3,41.0,4.9
David Pope,1985,Norfolk State University,1,0,1986.0,11.0,SF,8.8,1.3,0.8,21.0,7.6
Mark Pope,1998,University of Kentucky,1,0,1998.0,28.0,SF,8.1,0.8,2.2,39.0,5.5
Mark Pope,1998,University of Kentucky,1,0,1999.0,4.0,SF,9.1,0.0,0.0,2.0,0.0
Mark Pope,1998,University of Kentucky,1,0,2001.0,63.0,PF,8.8,0.9,2.0,151.0,5.6
Mark Pope,1998,University of Kentucky,1,0,2002.0,45.0,PF,9.9,1.4,1.9,87.0,5.9
Dave Popson,1989,University of North Carolina,0,0,1992.0,5.0,PF,11.0,3.9,2.4,7.0,16.0
Ben Poquette,1978,Central Michigan University,1,0,1982.0,82.0,PF,13.0,1.4,2.1,540.0,6.9
Ben Poquette,1978,Central Michigan University,1,0,1983.0,75.0,PF,11.4,1.2,2.5,825.0,9.6
Ben Poquette,1978,Central Michigan University,1,0,1984.0,51.0,PF,12.1,1.1,2.3,185.0,7.5
Ben Poquette,1978,Central Michigan University,1,0,1985.0,79.0,PF,15.5,1.3,1.9,532.0,6.4
Ben Poquette,1978,Central Michigan University,1,0,1986.0,81.0,PF,13.8,1.0,1.2,406.0,6.8
Ben Poquette,1978,Central Michigan University,1,0,1987.0,58.0,PF,9.1,0.7,3.2,164.0,7.7
Ben Poquette,1978,Central Michigan University,1,0,1987.0,37.0,PF,9.5,0.7,2.8,113.0,8.5
Ben Poquette,1978,Central Michigan University,1,0,1987.0,21.0,PF,8.2,0.9,4.3,51.0,5.8
Chris Porter,2001,Auburn University,1,0,2001.0,51.0,SF,8.7,2.0,0.4,440.0,9.0
Otto Porter,2014,Georgetown University,1,0,2014.0,37.0,SF,10.4,1.3,0.3,78.0,4.6
Otto Porter,2014,Georgetown University,1,0,2015.0,74.0,SF,8.7,1.6,1.7,445.0,6.8
Otto Porter,2014,Georgetown University,1,0,2016.0,75.0,SF,9.6,2.2,1.1,871.0,7.9
Otto Porter,2014,Georgetown University,1,0,2017.0,80.0,SF,11.1,2.2,1.3,1075.0,6.7
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1986.0,79.0,PG,5.5,3.1,0.0,562.0,22.2
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1987.0,80.0,PG,6.9,2.7,0.2,1045.0,33.6
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1988.0,82.0,PG,6.8,2.3,0.3,1222.0,35.9
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1989.0,81.0,PG,6.4,2.2,0.2,1431.0,32.8
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1990.0,80.0,PG,5.3,2.5,0.1,1406.0,35.4
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1991.0,81.0,PG,5.9,2.8,0.3,1381.0,34.0
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1992.0,82.0,PG,5.0,2.2,0.3,1485.0,24.9
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1993.0,81.0,PG,6.0,1.7,0.2,1476.0,21.7
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1994.0,77.0,PG,5.6,1.9,0.6,1010.0,28.2
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1995.0,35.0,PG,5.9,2.0,0.2,312.0,25.4
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1996.0,82.0,PG,6.1,2.2,0.6,773.0,35.1
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1997.0,82.0,PG,6.6,1.8,0.5,568.0,30.2
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1998.0,82.0,PG,5.3,1.8,0.6,777.0,23.5
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,1999.0,50.0,PG,6.2,2.0,0.6,525.0,19.6
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,2000.0,68.0,PG,6.7,1.6,0.4,641.0,22.3
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,2001.0,80.0,PG,6.8,1.7,0.5,573.0,24.5
Terry Porter,1986,University of Wisconsin-Stevens Point,0,0,2002.0,72.0,PG,7.3,1.9,0.9,399.0,25.2
Bobby Portis,2016,University of Arkansas,1,0,2016.0,62.0,PF,16.1,1.1,1.5,436.0,7.5
Bobby Portis,2016,University of Arkansas,1,0,2017.0,64.0,PF,16.0,0.8,0.9,437.0,5.7
Kristaps Porzingis,2016,Unknown,0,0,2016.0,72.0,PF,14.0,1.3,5.0,1028.0,7.8
Kristaps Porzingis,2016,Unknown,0,0,2017.0,66.0,PF,11.8,1.1,4.9,1196.0,7.3
James Posey,2000,Xavier University,1,0,2000.0,81.0,SF,8.4,2.4,1.1,662.0,10.8
James Posey,2000,Xavier University,1,0,2001.0,82.0,SF,10.4,2.1,1.2,666.0,11.2
James Posey,2000,Xavier University,1,0,2002.0,73.0,SF,10.9,2.7,1.3,782.0,13.1
James Posey,2000,Xavier University,1,0,2003.0,83.0,SF,9.8,2.3,0.4,893.0,12.7
James Posey,2000,Xavier University,1,0,2003.0,25.0,SF,9.7,1.8,0.5,352.0,16.5
James Posey,2000,Xavier University,1,0,2003.0,58.0,SF,9.8,2.5,0.4,541.0,10.8
James Posey,2000,Xavier University,1,0,2004.0,82.0,SG,9.3,2.9,1.2,1126.0,8.4
James Posey,2000,Xavier University,1,0,2005.0,50.0,SF,9.5,1.9,1.3,405.0,10.3
James Posey,2000,Xavier University,1,0,2006.0,67.0,SF,9.8,1.5,0.8,483.0,6.8
James Posey,2000,Xavier University,1,0,2007.0,71.0,SF,11.0,2.0,0.9,550.0,7.7
James Posey,2000,Xavier University,1,0,2008.0,74.0,PF,10.5,2.1,0.9,545.0,9.5
James Posey,2000,Xavier University,1,0,2009.0,75.0,SG,10.2,1.5,0.8,668.0,6.0
James Posey,2000,Xavier University,1,0,2010.0,77.0,SF,11.2,1.3,0.8,399.0,9.3
James Posey,2000,Xavier University,1,0,2011.0,49.0,SF,9.7,1.4,0.5,240.0,6.1
Lavor Postell,2001,St. John's University,0,0,2001.0,26.0,SG,8.9,1.3,1.0,59.0,5.0
Lavor Postell,2001,St. John's University,0,0,2002.0,23.0,SG,5.2,1.8,0.0,93.0,5.0
Lavor Postell,2001,St. John's University,0,0,2003.0,12.0,SG,2.4,1.1,0.0,43.0,5.1
Vitaly Potapenko,1997,Wright State University,1,0,1997.0,80.0,C,11.4,1.2,2.5,465.0,6.1
Vitaly Potapenko,1997,Wright State University,1,0,1998.0,80.0,C,13.6,1.0,1.5,570.0,7.4
Vitaly Potapenko,1997,Wright State University,1,0,1999.0,50.0,C,13.9,1.3,2.0,499.0,9.4
Vitaly Potapenko,1997,Wright State University,1,0,1999.0,17.0,C,12.8,1.3,2.8,143.0,6.5
Vitaly Potapenko,1997,Wright State University,1,0,2000.0,79.0,C,15.8,1.2,1.2,723.0,7.1
Vitaly Potapenko,1997,Wright State University,1,0,2005.0,33.0,C,14.2,1.1,0.7,117.0,4.5
Leon Powe,2007,University of California,1,0,2007.0,63.0,C,17.9,1.0,2.4,264.0,2.3
Leon Powe,2007,University of California,1,0,2008.0,56.0,C,16.7,1.0,1.6,445.0,3.3
Leon Powe,2007,University of California,1,0,2011.0,30.0,C-PF,11.2,1.6,0.9,158.0,3.6
Leon Powe,2007,University of California,1,0,2011.0,16.0,C,10.6,1.1,0.6,88.0,6.0
Dwight Powell,2015,Stanford University,1,0,2015.0,29.0,PF,11.6,1.9,2.1,90.0,5.5
Dwight Powell,2015,Stanford University,1,0,2015.0,24.0,PF,11.8,1.6,2.1,81.0,5.7
Dwight Powell,2015,Stanford University,1,0,2016.0,69.0,PF,15.1,1.8,2.0,399.0,7.2
Dwight Powell,2015,Stanford University,1,0,2017.0,77.0,C,13.3,2.4,2.6,516.0,6.1
Josh Powell,2006,North Carolina State University,1,0,2008.0,64.0,C,15.6,0.6,1.4,353.0,6.4
Josh Powell,2006,North Carolina State University,1,0,2010.0,63.0,PF,11.2,0.8,0.8,169.0,9.0
Josh Powell,2006,North Carolina State University,1,0,2011.0,54.0,PF,12.5,0.4,0.6,224.0,5.5
Kasib Powell,2008,Texas Tech University,1,0,2008.0,11.0,SF,8.7,1.6,0.5,84.0,10.0
Norman Powell,2016,"University of California, Los Angeles",0,0,2016.0,49.0,SG,8.8,2.1,1.1,273.0,10.4
Norman Powell,2016,"University of California, Los Angeles",0,0,2017.0,76.0,SG,6.9,1.9,0.9,636.0,9.3
Roger Powell,2007,University of Illinois at Urbana-Champaign,0,0,2007.0,3.0,SF,14.0,0.0,0.0,2.0,0.0
Alex Poythress,2017,University of Kentucky,1,0,2017.0,6.0,PF,10.2,0.9,1.0,64.0,5.1
Paul Pressey,1983,University of Tulsa,1,0,1983.0,79.0,SG,10.1,3.1,1.7,532.0,18.3
Paul Pressey,1983,University of Tulsa,1,0,1984.0,81.0,SG,9.3,2.5,1.7,674.0,20.7
Paul Pressey,1983,University of Tulsa,1,0,1985.0,80.0,SF,8.3,2.2,1.2,1284.0,25.8
Paul Pressey,1983,University of Tulsa,1,0,1986.0,80.0,SF,8.2,2.9,1.5,1146.0,30.4
Paul Pressey,1983,University of Tulsa,1,0,1987.0,61.0,SF,8.0,2.6,1.4,846.0,29.3
Paul Pressey,1983,University of Tulsa,1,0,1988.0,75.0,SG,8.5,2.2,0.8,983.0,29.6
Paul Pressey,1983,University of Tulsa,1,0,1989.0,67.0,SG,7.0,2.7,1.3,813.0,28.1
Paul Pressey,1983,University of Tulsa,1,0,1990.0,57.0,SG,7.0,2.5,1.0,628.0,25.6
Paul Pressey,1983,University of Tulsa,1,0,1991.0,70.0,SG,5.8,1.8,1.1,528.0,21.8
Paul Pressey,1983,University of Tulsa,1,0,1992.0,56.0,SG,6.8,1.9,1.5,151.0,24.2
Paul Pressey,1983,University of Tulsa,1,0,1993.0,18.0,SG,6.5,2.0,1.2,79.0,14.6
Phil Pressey,2014,University of Missouri,1,0,2014.0,75.0,PG,5.3,3.1,0.3,213.0,30.8
Phil Pressey,2014,University of Missouri,1,0,2015.0,50.0,PG,7.3,2.5,0.8,177.0,28.0
Phil Pressey,2014,University of Missouri,1,0,2016.0,23.0,PG,6.0,3.1,1.1,77.0,40.7
Phil Pressey,2014,University of Missouri,1,0,2016.0,14.0,PG,7.4,3.2,0.4,55.0,43.2
Phil Pressey,2014,University of Missouri,1,0,2016.0,9.0,PG,3.8,3.0,2.2,22.0,37.0
Dominic Pressley,1989,Boston College,1,0,1989.0,13.0,PG,6.6,1.5,0.0,23.0,25.8
Harold Pressley,1987,Villanova University,1,0,1987.0,67.0,SF,10.5,2.1,1.3,310.0,17.7
Harold Pressley,1987,Villanova University,1,0,1988.0,80.0,SF,9.9,2.0,1.5,775.0,12.7
Harold Pressley,1987,Villanova University,1,0,1989.0,80.0,PF,11.5,2.0,1.9,981.0,11.3
Harold Pressley,1987,Villanova University,1,0,1990.0,72.0,SF,10.9,1.8,1.3,636.0,13.5
A.J. Price,2010,University of Connecticut,1,0,2010.0,56.0,PG,5.6,2.0,0.2,410.0,20.5
A.J. Price,2010,University of Connecticut,1,0,2011.0,50.0,PG,5.0,1.8,0.1,323.0,22.7
A.J. Price,2010,University of Connecticut,1,0,2012.0,44.0,PG,6.0,1.9,0.3,172.0,23.9
A.J. Price,2010,University of Connecticut,1,0,2013.0,57.0,PG,4.9,1.3,0.2,441.0,26.4
A.J. Price,2010,University of Connecticut,1,0,2014.0,28.0,SG,5.5,0.5,0.0,44.0,21.5
A.J. Price,2010,University of Connecticut,1,0,2015.0,26.0,PG,5.6,1.1,0.0,133.0,23.5
A.J. Price,2010,University of Connecticut,1,0,2015.0,10.0,PG,4.0,1.1,0.0,105.0,25.3
A.J. Price,2010,University of Connecticut,1,0,2015.0,11.0,PG,9.9,1.8,0.0,22.0,22.1
Brent Price,1993,University of Oklahoma,1,0,1993.0,68.0,PG,6.7,3.2,0.2,262.0,25.0
Brent Price,1993,University of Oklahoma,1,0,1994.0,65.0,PG,5.1,2.7,0.1,400.0,30.5
Brent Price,1993,University of Oklahoma,1,0,1996.0,81.0,PG,6.6,2.0,0.1,810.0,29.7
Brent Price,1993,University of Oklahoma,1,0,1997.0,25.0,PG,4.3,2.3,0.0,126.0,25.6
Brent Price,1993,University of Oklahoma,1,0,1998.0,72.0,PG,4.8,2.1,0.2,406.0,22.3
Brent Price,1993,University of Oklahoma,1,0,1999.0,40.0,PG,5.7,2.2,0.1,292.0,23.3
Brent Price,1993,University of Oklahoma,1,0,2000.0,41.0,PG,5.2,2.1,0.2,141.0,25.8
Brent Price,1993,University of Oklahoma,1,0,2001.0,6.0,PG,7.6,3.5,0.0,13.0,26.6
Brent Price,1993,University of Oklahoma,1,0,2002.0,20.0,PG,4.8,1.7,0.7,31.0,13.9
Mark Price,1987,Georgia Institute of Technology,0,0,1987.0,67.0,PG,5.2,1.7,0.2,464.0,23.5
Mark Price,1987,Georgia Institute of Technology,0,0,1988.0,80.0,PG,4.0,1.9,0.3,1279.0,28.1
Mark Price,1987,Georgia Institute of Technology,0,0,1989.0,75.0,PG,4.7,2.1,0.1,1414.0,33.8
Mark Price,1987,Georgia Institute of Technology,0,0,1990.0,73.0,PG,5.2,2.1,0.1,1430.0,39.2
Mark Price,1987,Georgia Institute of Technology,0,0,1991.0,16.0,PG,4.6,3.7,0.2,271.0,44.6
Mark Price,1987,Georgia Institute of Technology,0,0,1992.0,72.0,PG,4.5,2.2,0.3,1247.0,37.9
Mark Price,1987,Georgia Institute of Technology,0,0,1993.0,75.0,PG,4.8,1.9,0.3,1365.0,38.1
Mark Price,1987,Georgia Institute of Technology,0,0,1994.0,76.0,PG,5.6,2.3,0.3,1316.0,42.0
Mark Price,1987,Georgia Institute of Technology,0,0,1995.0,48.0,PG,5.1,1.4,0.2,757.0,48.0
Mark Price,1987,Georgia Institute of Technology,0,0,1996.0,7.0,PG,3.2,2.4,0.0,56.0,21.3
Mark Price,1987,Georgia Institute of Technology,0,0,1997.0,70.0,PG,5.7,1.9,0.1,793.0,29.8
Mark Price,1987,Georgia Institute of Technology,0,0,1998.0,63.0,PG,5.3,2.0,0.3,597.0,38.6
Ronnie Price,2006,Utah Valley State College,0,0,2006.0,29.0,PG,5.8,2.1,0.0,60.0,12.1
Ronnie Price,2006,Utah Valley State College,0,0,2007.0,58.0,PG,7.4,2.5,0.5,192.0,13.7
Ronnie Price,2006,Utah Valley State College,0,0,2008.0,61.0,PG,4.8,2.8,0.4,228.0,19.4
Ronnie Price,2006,Utah Valley State College,0,0,2009.0,52.0,PG,5.6,2.7,0.5,207.0,21.3
Ronnie Price,2006,Utah Valley State College,0,0,2010.0,60.0,PG,5.4,2.5,1.3,255.0,22.0
Ronnie Price,2006,Utah Valley State College,0,0,2011.0,59.0,SG,5.1,3.1,0.6,197.0,11.7
Ronnie Price,2006,Utah Valley State College,0,0,2012.0,36.0,PG,6.1,3.4,0.4,131.0,18.7
Ronnie Price,2006,Utah Valley State College,0,0,2013.0,39.0,PG,5.0,2.7,0.4,105.0,21.0
Ronnie Price,2006,Utah Valley State College,0,0,2014.0,31.0,SG,6.5,3.4,0.4,74.0,25.6
Ronnie Price,2006,Utah Valley State College,0,0,2015.0,43.0,PG,3.9,3.5,0.3,221.0,24.4
Ronnie Price,2006,Utah Valley State College,0,0,2016.0,62.0,PG,4.4,3.0,0.9,331.0,17.9
